Country Name,Country Code,Series Name,Series Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Panama,PAN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.72794085226988,7.90991653048905,8.10473107966757,8.31383660521204,..
Papua New Guinea,PNG,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.322611,..,1.97,..,..
Papua New Guinea,PNG,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Papua New Guinea,PNG,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,36.1,..,..,..,..
Papua New Guinea,PNG,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.31345365110843,3.37922236880715,3.44526925145617,3.50942541848557,..
Paraguay,PRY,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.445662,..,2.55,..,..
Paraguay,PRY,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.83,..,..,..,..
Paraguay,PRY,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,13.7,..,..,..,..
Paraguay,PRY,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.056856783368,6.24101052837597,6.43021500946081,6.6208246955556,..
Peru,PER,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.623704,..,2.28,..,..
Peru,PER,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.59,1.59,..,..,..
Peru,PER,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,20.3,..,..,..,..
Peru,PER,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.55773647262604,7.81080245454995,8.08839279183076,8.39347886047604,..
Philippines,PHL,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.550097,..,2.73,..,..
Philippines,PHL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Philippines,PHL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,25.2,..,..,..,..
Philippines,PHL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.76295798333335,4.93709669099723,5.12256876829946,5.31499621959123,..
Poland,POL,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.169237,..,3.21,..,..
Poland,POL,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.64,6.62,6.54,..,..
Poland,POL,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5,..,..,..,..
Poland,POL,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.3376979048267,16.9312953486375,17.5178167625452,18.1168972529604,..
Portugal,PRT,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.088148,..,3.25,..,..
Portugal,PRT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.39,3.39,3.45,..,..
Portugal,PRT,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,10.2,..,..,..,..
Portugal,PRT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,21.1616092062225,21.5577020889385,21.9538575375873,22.3566907196201,..
Puerto Rico,PRI,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Puerto Rico,PRI,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Puerto Rico,PRI,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..
Puerto Rico,PRI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,16.8752941176471,17.7453252823385,18.6748502103569,19.6970895286302,..
Qatar,QAT,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.568039,..,3.38,..,..
Qatar,QAT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.2,1.25,..,..,..
Qatar,QAT,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.2,..,..,..,..
Qatar,QAT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.10884901675499,1.23212298622101,1.3700703387375,1.52316311725676,..
Romania,ROU,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.882353,..,2.91,..,..
Romania,ROU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.84,6.89,..,..,..
Romania,ROU,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,4.2,..,..,..,..
Romania,ROU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.4217132153836,17.8817265866248,18.3387013938296,18.79006578875,..
Russian Federation,RUS,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.429523,..,2.78,..,..
Russian Federation,RUS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,8.16,8.05,7.12,..,..
Russian Federation,RUS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,4.8,..,..,..,..
Russian Federation,RUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,13.8839771635639,14.2633149894054,14.6747083203719,15.0941252324225,..
Rwanda,RWA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.621956,..,2.76,..,..
Rwanda,RWA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Rwanda,RWA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,42.4,..,..,..,..
Rwanda,RWA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.76580499479511,2.84976305323087,2.9381960775388,3.02825306190331,..
Samoa,WSM,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Samoa,WSM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Samoa,WSM,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,12,..,..,..,..
Samoa,WSM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.59197573701391,4.68845980588886,4.80041197375197,4.93310400462716,..
San Marino,SMR,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
San Marino,SMR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
San Marino,SMR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..
San Marino,SMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
Sao Tome and Principe,STP,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.117817,..,2.33,..,..
Sao Tome and Principe,STP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Sao Tome and Principe,STP,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,33.9,..,..,..,..
Sao Tome and Principe,STP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.89331634084054,2.90744559102608,2.9256781090661,2.96015921434417,..
Saudi Arabia,SAU,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.235413,..,3.11,..,..
Saudi Arabia,SAU,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.23,2.24,..,..,..
Saudi Arabia,SAU,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,10.6,..,..,..,..
Saudi Arabia,SAU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.10632221046056,3.20753529655243,3.31408802294981,3.41288659962284,..
Senegal,SEN,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.233494,..,2.22,..,..
Senegal,SEN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Senegal,SEN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,45.7,..,..,..,..
Senegal,SEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.06522438128101,3.07451900549666,3.08682370101833,3.09847644542059,..
Serbia,SRB,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.491071,..,2.6,..,..
Serbia,SRB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.59,5.61,..,..,..
Serbia,SRB,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,2.4,..,..,..,..
Serbia,SRB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,17.4231584206982,17.8947516248703,18.3457926916963,18.7405034178861,..
Seychelles,SYC,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Seychelles,SYC,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Seychelles,SYC,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,11.9,..,..,..,..
Seychelles,SYC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.31271549472364,7.42911074695596,7.59454560435034,7.80548194681754,..
Sierra Leone,SLE,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.069467,..,1.82,..,..
Sierra Leone,SLE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Sierra Leone,SLE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,57.9,..,..,..,..
Sierra Leone,SLE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.98988897824674,2.98184277250364,2.96655621131612,2.94773662314425,..
Singapore,SGP,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,4.20396,..,4.06,..,..
Singapore,SGP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.48,2.49,..,..,..
Singapore,SGP,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,22.7,..,..,..,..
Singapore,SGP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.76849580287652,10.5798994786478,11.4633801933791,12.3931294823164,..
Sint Maarten (Dutch part),SXM,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
Slovak Republic,SVK,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.243352,..,3,..,..
Slovak Republic,SVK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,5.78,5.82,5.7,..,..
Slovak Republic,SVK,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,4.8,..,..,..,..
Slovak Republic,SVK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.5481176691744,15.0810220451917,15.629246504777,16.1723638921146,..
Slovenia,SVN,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.189909,..,3.26,..,..
Slovenia,SVN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.49,4.5,4.43,..,..
Slovenia,SVN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5,..,..,..,..
Slovenia,SVN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.4807709923296,19.0233163840774,19.6068796541788,20.1862840087865,..
Solomon Islands,SLB,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.20718,..,2.21,..,..
Solomon Islands,SLB,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Solomon Islands,SLB,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,22.2,..,..,..,..
Solomon Islands,SLB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.54757053974732,3.57242244579342,3.59895045928894,3.63080993038459,..
Somalia,SOM,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,1.571429,..,1.81,..,..
Somalia,SOM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,0.87,0.87,..,..,..
Somalia,SOM,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,64.2,..,..,..,..
Somalia,SOM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.82890382919737,2.85368354175379,2.87331094294556,2.88920381236561,..
South Africa,ZAF,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.776261,..,3.19,..,..
South Africa,ZAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
South Africa,ZAF,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,39.6,..,..,..,..
South Africa,ZAF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.12221949305616,5.21917862619865,5.31800500542302,5.41525560779033,..
South Sudan,SSD,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
South Sudan,SSD,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
South Sudan,SSD,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,63.4,..,..,..,..
South Sudan,SSD,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.42229756737999,3.41576478198637,3.39848287985152,3.37680513659551,..
Spain,ESP,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.716888,..,3.84,..,..
Spain,ESP,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.97,2.97,2.97,..,..
Spain,ESP,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.1,..,..,..,..
Spain,ESP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.9105406468308,19.1458487271796,19.3785075224995,19.6478229478216,..
Sri Lanka,LKA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,2.49,..,..
Sri Lanka,LKA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,4.15,..,..,..
Sri Lanka,LKA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,7.5,..,..,..,..
Sri Lanka,LKA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.76846627621268,10.1235931486662,10.4732197537841,10.838805756947,..
St. Kitts and Nevis,KNA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
St. Kitts and Nevis,KNA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..
St. Kitts and Nevis,KNA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
St. Lucia,LCA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
St. Lucia,LCA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,1.3,..,..,..
St. Lucia,LCA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,9.7,..,..,..,..
St. Lucia,LCA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.4154112784962,9.60465090575505,9.80653035642617,10.0350128562832,..
St. Martin (French part),MAF,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
St. Martin (French part),MAF,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
St. Martin (French part),MAF,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..
St. Martin (French part),MAF,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.32,..,..,..,..
St. Vincent and the Grenadines,VCT,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,13.4,..,..,..,..
St. Vincent and the Grenadines,VCT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,9.33317497875917,9.45213836306191,9.58978686338024,9.7405709428605,..
Sudan,SDN,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.201694,..,2.18,..,..
Sudan,SDN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,6.74,0.74,..,..,..
Sudan,SDN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,35.2,..,..,..,..
Sudan,SDN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.48952162270705,3.53520683416771,3.58116052825144,3.62731732647738,..
Suriname,SUR,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Suriname,SUR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,3,..,..,..
Suriname,SUR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,13.3,..,..,..,..
Suriname,SUR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,6.70770134964807,6.8049556876823,6.90636990225525,7.01512972760986,..
Sweden,SWE,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,4.270132,..,4.24,..,..
Sweden,SWE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.34,2.21,2.14,..,..
Sweden,SWE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.2,..,..,..,..
Sweden,SWE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.8401953150298,19.9914163662092,20.0955249278002,20.1985696235664,..
Switzerland,CHE,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,4.189523,..,4.02,..,..
Switzerland,CHE,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,4.69,4.65,4.63,..,..
Switzerland,CHE,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,4.3,..,..,..,..
Switzerland,CHE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.2289036991655,18.4308671298436,18.6232165647717,18.8379960576695,..
Syrian Arab Republic,SYR,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,1.237654,..,2.51,..,..
Syrian Arab Republic,SYR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,1.46,1.4,..,..,..
Syrian Arab Republic,SYR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,5.1,..,..,..,..
Syrian Arab Republic,SYR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.1457610184606,4.31835461571047,4.50312442147583,4.69185510249333,..
Tajikistan,TJK,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.133333,..,2.17,..,..
Tajikistan,TJK,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Tajikistan,TJK,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,23.2,..,..,..,..
Tajikistan,TJK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.95910039026596,2.98271403520705,3.02188755207627,3.0859612115329,..
Tanzania,TZA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.811586,..,..,..,..
Tanzania,TZA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Tanzania,TZA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,55.8,..,..,..,..
Tanzania,TZA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.5637092187766,2.58366125391209,2.60129917835952,2.62054110317161,..
Thailand,THA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.12367,..,3.14,..,..
Thailand,THA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Thailand,THA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,15.8,..,..,..,..
Thailand,THA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.0060577653537,11.4369639217331,11.9008931395893,12.4062503348266,..
Timor-Leste,TLS,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Timor-Leste,TLS,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Timor-Leste,TLS,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,45.6,..,..,..,..
Timor-Leste,TLS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.39018509162725,4.35959390568973,4.31649229400603,4.2865351139377,..
Togo,TGO,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.236628,..,2.23,..,..
Togo,TGO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Togo,TGO,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,51.7,..,..,..,..
Togo,TGO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.82848716323182,2.85022720087124,2.86946801108822,2.88734759103955,..
Tonga,TON,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Tonga,TON,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Tonga,TON,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,11.7,..,..,..,..
Tonga,TON,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,5.97332225880771,5.96482283966352,5.95366144364662,5.94196795988286,..
Trinidad and Tobago,TTO,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.337318,..,2.38,..,..
Trinidad and Tobago,TTO,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,3.03,3.02,..,..,..
Trinidad and Tobago,TTO,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,9,..,..,..,..
Trinidad and Tobago,TTO,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,10.0087836464473,10.3645870587887,10.7349535163324,11.1182080226642,..
Tunisia,TUN,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.444444,..,2.1,..,..
Tunisia,TUN,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.18,2.18,..,..,..
Tunisia,TUN,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,7.8,..,..,..,..
Tunisia,TUN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.82946130753467,8.05233384204566,8.31567907898877,8.5934685561919,..
Turkey,TUR,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,3.493645,..,3.21,..,..
Turkey,TUR,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,2.75,2.81,2.85,..,..
Turkey,TUR,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,4.4,..,..,..,..
Turkey,TUR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,8.05000799783324,8.25571138776413,8.4832129399716,8.72628382619289,..
Turkmenistan,TKM,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,2.338384,..,2.23,..,..
Turkmenistan,TKM,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Turkmenistan,TKM,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,17.2,..,..,..,..
Turkmenistan,TKM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.15767749464535,4.27749642346457,4.42663446194014,4.5924253238213,..
Turks and Caicos Islands,TCA,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Turks and Caicos Islands,TCA,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Turks and Caicos Islands,TCA,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..
Turks and Caicos Islands,TCA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
Tuvalu,TUV,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..
Tuvalu,TUV,"Hospital beds (per 1,000 people)",SH.MED.BEDS.ZS,..,..,..,..,..
Tuvalu,TUV,"Cause of death, by communicable diseases and maternal, prenatal and nutrition conditions (% of total)",SH.DTH.COMM.ZS,..,..,..,..,..
Tuvalu,TUV,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..,..,..,..
